tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1778762582058557667',"German Medical Centre, Jubaland Imaging Centre and Mater Hospital were all fake and falsified.

Further, the Pharmacy and Poisons Board confirmed that the suspect neither had any prove of registration as a medical officer, nor held a business registration certificate.",en,Reply,3,41,6,1,22015,2024-04-12 14:30:22,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1778762586307412180',The suspect was taken away by Kamukunji detectives and appropriate charges preferred against him.,en,Reply,2,46,6,4,21861,2024-04-12 14:30:23,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1778413723667017875',"SERIAL GOLD SCAMMER BACK IN LOCK UP DAYS AFTER RELEASE ON BOND

Nashon Otieno Angudha, a key suspect in a series of frauds affecting local and foreign gold merchants has today been arraigned at Milimani Law Courts, after he was arrested Tuesday evening for obtaining Sh35 million from a businessman in a fake gold scam.

In the fraudulent scheme orchestrated on diverse dates between July 13 and October 18, 2023, the 28-year-old is accused of swindling the victim out of the millions by luring him to a purchase and export deal of 100kg of gold to Dubai, the amount being fees for transportation and insurance.

After parting with the money which was paid in US dollars ($250,000), nine gold bars given to the victim as collateral were subjected to a test at the Ministry of Mining, but none of them exhibited even a trace of gold element.

Nashon then holed up leaving the businessman devastated and poorer, thereby seeking the intervention of law enforcers.

Acting on intelligence, the Operation Support Unit (OSU) detectives conducted a stealth operation at Crystal Spring Apartments in Lavington, Nairobi, managing to net the suspect while in his KDM 523Q Toyota Prado. Crucial exhibits including radio sets and cheque books were seized from the vehicle.

Nashon was today arraigned at court no. 5 charged with conspiracy to commit a felony and obtaining money by false pretenses. He pleaded not guilty to both charges and has been remanded until Friday, 4th April, 2024 when bond determination will be made.

The objection to release him on bond by the prosecution followed Nashon's criminal record, noting that he is implicated in a robbery with violence case at the Kibera court no. 5, for jointly with his two accomplices robbing a foreign couple over USD90,000 when they jetted the country for a gold business.

In the October 28, 2023 case, Nashon Otieno, Jack Ouma Okwiri and Felix Ochieng' Nyongesa lured an Australian man and his Ugandan wife to an office setup in the Runda suburbs, before turning against the couple.

The man was beaten up and the wife sexually assaulted, before the gang robbed and dumped them at Rehema House in Nairobi CBD.

After days of relentless manhunt, the three were arrested at the Social House Nairobi Hotel in Lavington area and arraigned at Kibera Law Courts on November 9, 2023 charged with robbery with violence.

They were released on a Sh1M bond with an alternative of Sh300,000 cash bail.",en,Tweet,164,1524,263,329,429517,2024-04-11 15:24:07,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GK4x0WoXMAAOSNn.jpg,https://pbs.twimg.com/media/GK4x0ygWAAAcYTv.jpg,https://pbs.twimg.com/media/GK4x1zwXEAAjkja.jpg,https://pbs.twimg.com/media/GK4x2vmXcAAQ2TP.jpg"
'1778436112882761852',"@sayte254 Keypad check🤫. Tomorrow April 12, 2024.",en,Reply,1,215,8,14,33217,2024-04-11 16:53:05,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1778413723667017875',"SERIAL GOLD SCAMMER BACK IN LOCK UP DAYS AFTER RELEASE ON BOND

Nashon Otieno Angudha, a key suspect in a series of frauds affecting local and foreign gold merchants has today been arraigned at Milimani Law Courts, after he was arrested Tuesday evening for obtaining Sh35 million from a businessman in a fake gold scam.

In the fraudulent scheme orchestrated on diverse dates between July 13 and October 18, 2023, the 28-year-old is accused of swindling the victim out of the millions by luring him to a purchase and export deal of 100kg of gold to Dubai, the amount being fees for transportation and insurance.

After parting with the money which was paid in US dollars ($250,000), nine gold bars given to the victim as collateral were subjected to a test at the Ministry of Mining, but none of them exhibited even a trace of gold element.

Nashon then holed up leaving the businessman devastated and poorer, thereby seeking the intervention of law enforcers.

Acting on intelligence, the Operation Support Unit (OSU) detectives conducted a stealth operation at Crystal Spring Apartments in Lavington, Nairobi, managing to net the suspect while in his KDM 523Q Toyota Prado. Crucial exhibits including radio sets and cheque books were seized from the vehicle.

Nashon was today arraigned at court no. 5 charged with conspiracy to commit a felony and obtaining money by false pretenses. He pleaded not guilty to both charges and has been remanded until Friday, 4th April, 2024 when bond determination will be made.

The objection to release him on bond by the prosecution followed Nashon's criminal record, noting that he is implicated in a robbery with violence case at the Kibera court no. 5, for jointly with his two accomplices robbing a foreign couple over USD90,000 when they jetted the country for a gold business.

In the October 28, 2023 case, Nashon Otieno, Jack Ouma Okwiri and Felix Ochieng' Nyongesa lured an Australian man and his Ugandan wife to an office setup in the Runda suburbs, before turning against the couple.

The man was beaten up and the wife sexually assaulted, before the gang robbed and dumped them at Rehema House in Nairobi CBD.

After days of relentless manhunt, the three were arrested at the Social House Nairobi Hotel in Lavington area and arraigned at Kibera Law Courts on November 9, 2023 charged with robbery with violence.

They were released on a Sh1M bond with an alternative of Sh300,000 cash bail.",en,Tweet,164,1524,263,329,429517,2024-04-11 15:24:07,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GK4x0WoXMAAOSNn.jpg,https://pbs.twimg.com/media/GK4x0ygWAAAcYTv.jpg,https://pbs.twimg.com/media/GK4x1zwXEAAjkja.jpg,https://pbs.twimg.com/media/GK4x2vmXcAAQ2TP.jpg"
'1778322033559937448',"The National Assembly  has approved the Computer Misuse and Cybercrime (Critical Information Infrastructure and Cybercrime Management) Regulations, 2024. 

Referenced as Legal Notice No. 44 of 2024, the regulations were thoroughly reviewed and have now been acceded to, aligning with the Constitution, the Statutory Instruments Act of 2023, and Section 70 of the Computer Misuse and Cybercrimes Act, 2018.- @InteriorKE 

https://t.co/7uxxESxRep",en,Tweet,190,705,272,130,238912,2024-04-11 09:19:47,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GK3edtHX0AAbRbV.jpg
'1778150366019772545',"ROBBERY SUSPECTS ROUNDED UP AS POLICE RECOVER FIREARM 

As detectives heighten crackdowns on armed thugs that have become the nightmare of city dwellers in the Capital, three notorious robbery suspects have been rounded up in Kilimani and Athi River, and a firearm recovered among other suspected stolen properties.

The operation followed thorough forensic analysis of evidence obtained from various armed robbery scenes across Nairobi and its environs, which were staged on diverse dates from 2023.

In the resolute pursuit, detectives from DCI HQS, Starehe and Athi River joined forces in a sting operation, successfully pouncing on 39-year-old Julius Osoro Nyagoi at Nairobi's Kilimani area.

After interrogation, the suspect led the investigators to his homestead at Green Park Estate in Athi River, Machakos County. In his house no. 641, two of his accomplices; John Michael Muturi, 38 and Charity Njeri Kimani aged 34 were also arrested, before a thorough search was conducted and several exhibits recovered.

These included a Czeska pistol loaded with 7 rounds of ammunition, two pairs of motor vehicle number plates bearing Reg. Nos. KBB 027Z and KDE 399Q, assorted motor vehicle parts, several sim cards, mobile phones, two laptops, an iPad, logbooks for KCE 135W and KCQ 381A, wrist watches and ATM cards.

Also found at the parking lot were motor vehicles Reg Nos. KDC 019P Mazda Bongo, KCE 135W Toyota Noah, KCB 790B Toyota Mark X and KDE 459A Toyota Fielder, all of which were impounded for verification. 

The three suspects were then escorted to Pangani Police Station where they are being processed for arraignment on Thursday, April 11, 2024.

#FichuakwaDCI. Call 0800 722 203 to report anonymously. Usiogope!",en,Tweet,26,771,120,68,222463,2024-04-10 21:57:38,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GK1CTQJXsAAWTOI.jpg,https://pbs.twimg.com/media/GK1CTtlXsAEoi3D.jpg,https://pbs.twimg.com/media/GK1CUkWWQAEw6ct.jpg,https://pbs.twimg.com/media/GK1CVS2W4AE65Kn.jpg"
'1777818217584468283',"Eid Mubarak to all the wonderful people that make our country and the world a beautiful place to live in. Let's all spread love, share and care this holiday! https://t.co/L6kRezqB6m",en,Tweet,2,193,21,28,30980,2024-04-09 23:57:47,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GKwUPzwX0AAJ_Tz.jpg
'1777799375902716145',"FIREARM ROBBED FROM OCS VIHIGA RECOVERED IN KASARANI, NAIROBI.

A firearm that was violently robbed from the Officer Commanding Vihiga Police Station when a criminal gang attacked him while on patrol on December 21, 2023 has been recovered in Mwiki, Kasarani sub-county.

One member of the gang from whose possession the Jericho pistol was recovered was also neutralized after daring a gunfight with the DCI Operations team that was trailing them.

To get the firearm, the ruthless gang had on the said date waylaid the Chief Inspector as he parked his car in Vihiga's Majengo market, descending on him with daggers and leaving him for the dead. They then disappeared with his Jericho pistol loaded with 15 rounds of ammunition.

After days of surveillance, detectives from DCI Operations Directorate swiftly responded to an intelligence report received through the #FichuakwaDCI hotline by an anonymous caller who reported to have spotted a suspicious car occupied by three armed men at the KU farm in Mwiki.

Stealthily approaching the scene, the hawkshaws realized it was the same suspects who had evaded several police dragnets after staging some attacks around the Capital.

On challenging the miscreants to surrender, two of the three took to their heels as the shot suspect brandished the firearm for a battle of guns and was gunned down. His accomplices made it to the populated shopping centre and holed up but the police are hot on their trail.

A KBZ 985T Nissan Note which the suspects were using was impounded alongside other exhibits that were found stashed in it.

The suspect's body has been moved to the City Mortuary pending identification.",en,Tweet,34,832,119,89,210444,2024-04-09 22:42:55,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GKwDFUEWIAAmO8h.jpg,https://pbs.twimg.com/media/GKwDFxrXAAAvmF2.jpg,https://pbs.twimg.com/media/GKwDGLkWwAIA7oK.jpg,https://pbs.twimg.com/media/GKwDG6dWQAIMoyh.jpg"
'1777603198137643189',"RT @InteriorKE: DECLARATION OF A PUBLIC HOLIDAY 

It is notified for the general information of the public that, in exercise of the powers conferred by section 2(1) of the Public Holidays Act, the Cabinet Secretary for Interior and National Administration declares that Wednesday, the 10th April, 2024 shall be a Public Holiday to mark Idd-ul-Fitr.",en,Retweet,40,1801,788,73,246311,2024-04-09 09:43:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GKtQrq3XgAAPEa4.jpg
'1776353542271385689',"FIGHTING NARCOTICS

A drug trafficking cartel that put to test the stern measures adopted by anti-narcotics hawkshaws to paralyze the illegal trade is counting losses after their cargo being trafficked in the guise of animal feeds was seized in Subukia, Nakuru County. https://t.co/40T5SIngXW",en,Tweet,29,885,128,178,237119,2024-04-05 22:57:42,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GKbgIPbWoAAsCxN.jpg,https://pbs.twimg.com/media/GKbgIZFXQAA1B4L.jpg,https://pbs.twimg.com/media/GKbgIbsXQAAjNv9.jpg,https://pbs.twimg.com/media/GKbgIb9WEAAwvpy.jpg"
'1776353618490277917',"while enroute to Nakuru.
After search and discovery of 9 bales covered in sacks of hay, the driver, Evans Oluoch Rogo, 32 led detectives to his two accomplices who were enjoying a cool breeze at QUALIT Hotel in the city of Nakuru.

Ali Abdikadir Ali, 30 and Ortofa Dida aged 28 https://t.co/HDqh8XTeP5",en,Reply,4,109,12,7,36001,2024-04-05 22:58:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GKbgL06W8AAxn6e.jpg,https://pbs.twimg.com/media/GKbgMKCWoAE4bq1.jpg,https://pbs.twimg.com/media/GKbgMlSXcAERVM5.jpg,https://pbs.twimg.com/media/GKbgM6sWoAAtJJ1.jpg"
'1776353623577956726',"were also arrested and 36 bales of the green herb weighing 79kg seized from their saloon car.

The case was referred to the Rift Valley Regional Headquarters in Nakuru where legal procedures have been instigated.

#FichuakwaDCI. Call 0800 722 203 to report anonymously. Usiogope!",en,Reply,0,68,4,8,31001,2024-04-05 22:58:01,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#FichuakwaDCI,,,
'1776333336492806596',"CRACKDOWN ON DEALERS IN ADULTERATED FUEL

A team of Operations Support Unit detectives has been deployed to contain the surge in siphoning and trade in adulterated fuel as a proactive measure of preventing unfortunate incidents of infernos and sale of substandard products to https://t.co/naGd54Z9LZ",en,Tweet,12,348,75,61,69951,2024-04-05 21:37:24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GKbNu-zWMAEuJuE.jpg,https://pbs.twimg.com/media/GKbNvO2W8AAGQNZ.jpg,https://pbs.twimg.com/media/GKbNvn2XYAAEWBn.jpg,https://pbs.twimg.com/media/GKbNwLAXAAEgoxI.jpg"
'1776349079464784088',@AlKafirrr Ata sisi karibu tushangae alafu ndo tukaona ni improvised vifuniko.,in,Reply,0,60,6,13,4466,2024-04-05 22:39:58,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1776333418013274113',"adulterated fuel was confiscated.

In both incidents, three suspects were rounded up and placed in custody. At Cheptiret, Amos Birech was arrested while Ramadhan Kibet Hassan and Alex Ng'eno Koech were netted in Salgaa.

The DCI warns those engaging in the dangerous and prohited https://t.co/UBA5MNpPPz",en,Reply,4,40,9,14,20845,2024-04-05 21:37:44,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GKbN03JWUAAARw1.jpg,https://pbs.twimg.com/media/GKbN1E5XwAAp9I4.jpg"
'1776333423654601155',"trade to shun the vice and seek alternative ventures.

#FichuakwaDCI. Call 0800 722 203 to report anonymously. Usiogope!",en,Reply,2,20,5,2,19161,2024-04-05 21:37:45,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#FichuakwaDCI,,,
'1776230259999772890',"WANTED!

Kevin Kiprono, whose photo is attached, is wanted by DCI Serious Crime Unit being a suspect in a case of Impersonation and Unauthorized access to computer system reported at Parklands Police Station.

A warrant of arrest is in force for Kevin Kiprono, who, having been released on a police cash bail on December 19, 2023 pending completion of investigations, failed to report on the compelled date.

In the case he is implicated, Kevin Kiprono is believed to have hacked a mobile money App leading to the loss of huge sums of money and thereafter holing up.

Should you have any information that may assist in his arrest, Fichua kwa DCI by dialing 0800 722 203 or report to a police officer or any police station.

Equally, should this post be received by Kevin Kiprono, you are hereby ordered to present yourself to any police station for further legal action.",en,Tweet,172,3263,566,1175,753711,2024-04-05 14:47:49,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GKZwAdmWkAAGTrM.jpg
'1776144805409530045',"PRIME SUSPECT IN TANTALUM MINERALS SCAM NABBED IN NAIROBI.

Prime suspect in Sh151 million scam where two containers filled with sand declared as Tantalum minerals were intercepted in the port of Mombasa has been arrested by the Operations Support Unit (OSU) of the DCI moments https://t.co/WHUVvMsbve",en,Tweet,43,572,138,72,143481,2024-04-05 09:08:15,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GKYiSJFW0AAY4hr.jpg,https://pbs.twimg.com/media/GKYiSMNWMAAa6nL.jpg,https://pbs.twimg.com/media/GKYiSS-XMAE7uGw.jpg,https://pbs.twimg.com/media/GKYiSXAW4AAZNK-.jpg"
'1776144860753318231',"suspected rogue bank officials who are under active investigations.

Even as investigations regarding the fake consignment continue, a court battle between OSU detectives and influential members of the scamming ring is underway, as they fight to have the intercepted millions",en,Reply,2,44,8,2,20967,2024-04-05 09:08:28,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1776144865564278913',"wired to accounts recently opened with a local bank.

The suspect will be arraigned this morning at Milimani Law Courts.",en,Reply,0,52,8,1,19955,2024-04-05 09:08:29,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1776144855493652776',"of OSU hawkshaws, the ring of scammers never lived to reap as much as they had fraudulently worked for, after the bank account in which the Sh151 million was deposited at was frozen. However, the syndicate had already obtained over Sh49 million along the way by working with",en,Reply,1,28,4,1,7786,2024-04-05 09:08:27,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1775106434872590800',"RT @NPSOfficial_KE: PRESS BRIEF BY THE INSPECTOR GENERAL OF POLICE REGARDING SECURITY SITUATION IN THE NORTH RIFT REGION,MERU AND ISIOLO COUNTIES https://t.co/uETMPHsI9O",en,Retweet,8,298,80,85,66126,2024-04-02 12:22:08,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GKJx4dCXUAAsXFr.jpg,https://pbs.twimg.com/media/GKJx4eNXAAABjau.jpg"
'1774716265208176687',#FakeNews https://t.co/6qNJzLil47,qme,Tweet,29,2367,472,312,286554,2024-04-01 10:31:44,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#FakeNews,,photo,https://pbs.twimg.com/media/GKEPBw1XAAAiLo5.jpg
'1773738677761434096',HAPPY EASTER HOLIDAY 🎉 https://t.co/SSKnFQMS8U,en,Tweet,0,160,18,41,34537,2024-03-29 17:47:09,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GJ2V7TLXIAAKnXr.jpg
'1773613327115006223',"offices where they are booked for the long weekend. Efforts are in place to recover a second motor vehicle and trace and arrest a sixth accomplice, Rodgers Ndung'u, who fled to Mombasa.

Detectives believe that the syndicate is linked to another four suspects who were arrested",en,Reply,2,172,15,5,63389,2024-03-29 09:29:03,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1773613321830232559',"One after another, the suspects were rounded up last night before the spy vehicle belonging to Charles Nzomo was traced to Tsavo Gardens. In it were found the victim's KCB ATM card and car breaking tools including a catapult.

The five suspects were escorted to DCI Lang'ata",en,Reply,1,148,19,3,49091,2024-03-29 09:29:02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1773011309103059066',"FIVE ARRESTED IN BOTCHED COCAINE TRAFFICKING

A woman's stratagem to traffick 57 pellets of cocaine to Madagascar by escaping the grip of our security apparatus at the Jomo Kenyatta Intn'l Airport proved futile last night, when anti-narcotics detectives noted the nose candy https://t.co/ely4eTx3gq",en,Tweet,73,997,175,113,291883,2024-03-27 17:36:51,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GJsAYxrWsAEexcl.jpg,https://pbs.twimg.com/media/GJsAY03W4AA90xp.jpg,https://pbs.twimg.com/media/GJsAYyQX0AAAmLZ.jpg,https://pbs.twimg.com/media/GJsAYojWQAA_jAB.jpg"
'1773011345157357704',"(a Ugandan national), Esther Wanjiru, 24 and Sophia Kathambi aged 24 were also rounded up.

Presumptive test on the second recovery also tested positive for Cocaine, weighing approximately 396 grams.

Whereas prosecution processes have been instigated on the arrested suspects,",en,Reply,2,79,11,1,40816,2024-03-27 17:37:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1773011350345683417',"further investigations are ongoing jointly with the InterPol team to track down the recipients of the drugs at Antananarivo.

#FichuakwaDCI. Call 0800 722 203 to share intelligence information on drug traffickers. Your anonymity is assured. Usiogope! #narcoticsfreestate",en,Reply,0,58,8,3,38160,2024-03-27 17:37:01,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#FichuakwaDCI,#narcoticsfreestate",,,
'1772939638069489826',"@PatoJuktex ...

https://t.co/teRuo2hryL",und,Reply,22,163,33,41,35153,2024-03-27 12:52:03,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://x.com/DCI_Kenya/status/1772829563082469536?t=SS9hJqChfWkB3V3gi8C0ag&s=19,,
'1772892727891345757',FIGHTING DRUG USE AND ITS TRADE IN THE COUNTRY https://t.co/AzdQDDFwsq,en,Tweet,28,436,114,100,238021,2024-03-27 09:45:39,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GJqUiadWIAAQ93s.jpg,https://pbs.twimg.com/media/GJqUiagXgAAzQgr.jpg,https://pbs.twimg.com/media/GJqUigiX0AAIROa.jpg,https://pbs.twimg.com/media/GJqUiawWQAA0-zN.jpg"
'1772892742504395221',Wanted for trafficking https://t.co/QqznGazaUv,en,Reply,4,48,16,4,20505,2024-03-27 09:45:43,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GJqUjSTWwAAdP2Z.jpg,https://pbs.twimg.com/media/GJqUjSSWAAA8Xk7.jpg"
'1772829563082469536',@KinyanBoy ... https://t.co/HxiDQP4pCn,und,Reply,18,90,26,10,43903,2024-03-27 05:34:40,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,video,https://video.twimg.com/ext_tw_video/1772829197003534336/pu/vid/avc1/1024x576/HWfx9W1gzfIsNgEj.mp4?tag=12
'1771963800058486810',"Avoiding Social Engineering and Phishing Attacks. ~@Cyber

#CyberSecurity

https://t.co/cY3oAmd6uc",en,Tweet,11,63,20,16,30393,2024-03-24 20:14:26,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#CyberSecurity,https://x.com/DCI_Kenya/status/1284699553107779584?t=S16bWQDKhuntRT_9jtHWgg&s=19,,
'1772107110303637621',@andrewmwangi859 @cyber 🤭,qme,Reply,0,1,0,0,366,2024-03-25 05:43:53,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1772106022343106673',@PeterKamondeN @cyber Kabisa,in,Reply,0,1,0,0,340,2024-03-25 05:39:34,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1772105752863240213',@Dr_Sadist_ke @cyber https://t.co/rqg8BfNxWP,qme,Reply,0,1,1,0,298,2024-03-25 05:38:30,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://www.dci.go.ke/partnerships,,
'1771916126357782953',"16 SUSPECTED STOLEN MOTORCYCLES RECOVERED AT A NAIROBI GARAGE

Sixteen suspected stolen motorcycles were recovered last evening by police officers based at Nairobi's DCI Starehe and their uniformed counterparts from Muthaiga Police Station, in an intelligence-led operation conducted at Leswags Motor Parts Thayu S.S. Petrol Station along Juja Road.

Two suspects, Dominic Otieno Omollo and Antony Kagimbi Kanyoro, in whose garage the said motorcycles were found were also arrested in the 8pm raid. Listed are the recovered motorcycles which have since been processed and documented as exhibits at DCI Starehe. 

1. KMGG 653B Shinery Red in colour 
2. KMFG 961C Black in colour 
3. KMGA 799C Hero/Hunter Red in colour 
4. KMFY 284N Black Bajaj
5. KMEY 474M Boxer red
6. Boxer red with no registration No.
7. KMEL 293R Boxer frame
8. KMED 427U Ranger blue in colour 
9. KMFB 559J Ranger blue
10. KMDM 861L Captain blue
11. KMDB 468W frame
12. KMFG 771G Boxer pimped up with purple 
13. KMDM 694C Boxer red
14. KMDN 717Y Honda red
15. KMGK 700K Ranger Black 
16. KMFW 438W Ranger Black 

The suspects will be arraigned before Makadara Law Courts on Monday, January 25, 2024.",en,Tweet,16,254,60,57,72225,2024-03-24 17:04:59,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1771740236759920664',"Buy your phones from authorized dealers.

https://t.co/GgS3moe4wd",en,Tweet,118,1087,393,79,198127,2024-03-24 05:26:04,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://x.com/SokoAnalyst/status/1737458203892285470?t=SWL8GSGQpeMYW-9ZoHkgaw&s=19,,
'1771858336704496108',"@sting2_scorpion With modern day challenges, keep them as long as you can. You never know when the angel of darkness will visit.",en,Reply,0,13,0,5,1996,2024-03-24 13:15:21,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1771857419829694697',@AJTobias5 Do you provide proof of onwership before sale?,en,Reply,0,5,0,4,1685,2024-03-24 13:11:43,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1771856494067056651',"@ShallyM8 Make a report, obtain an abstract.

https://t.co/2LTy8wGn13",en,Reply,5,13,1,8,2982,2024-03-24 13:08:02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://www.nationalpolice.go.ke/downloads/category/4-police-forms.html,,
'1771854927108673919',@wanjalamagoba Make sure that whoever brings that phone for repairs has left a copy of proof of ownership or even make sure that you document everything that relates to the phone. Eg Maintain a job card that captures all relevant details.,en,Reply,1,12,0,4,2030,2024-03-24 13:01:48,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1771853697405878657',@Patriotkenyany https://t.co/YP8gpeSKtx,qme,Reply,0,0,0,0,269,2024-03-24 12:56:55,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://x.com/DCI_Kenya/status/1769254537150300292?t=VYIje2taVo6aQs8WHjolJg&s=19,,
'1771853534075515109',@Patriotkenyany https://t.co/EhVq3T1x3o,qme,Reply,0,0,0,0,507,2024-03-24 12:56:16,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://x.com/DCI_Kenya/status/1767272857396990261?t=VYIje2taVo6aQs8WHjolJg&s=19,,
'1771852986022597044',@Patriotkenyany https://t.co/DDhvr4XXov,qme,Reply,0,6,0,1,3192,2024-03-24 12:54:05,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://x.com/DCI_Kenya/status/1765058705848987657?t=g0XQcHhBHeozu08mFMxnYw&s=19,,
'1771212189145153956',"RT @ODPP_KE: A drug dealer has been sentenced to 50 years in prison without an option of fine for trafficking in Cannabis worth Ksh 201,300.

Senior Resident Magistrate Hon. Leah Kisabuli sentenced Kalume Kitsau after pleading guilty to trafficking in 122 rolls of bhang, weighing 6, 710gms.

He was charged with Trafficking in Narcotic Drugs Contrary to Section 4 [a] [ii] of the Narcotic Drugs and Psychotropic Substances Control Act No. 4 of 1994 as amended by Narcotic Drugs and Psychotropic Substances (control) (amendment) Act of 2022.

The particulars being that on March 6,  2024 within Ngoloko area in Kikambala within Kilifi South in Kilifi County of Coast Region, Kitsau was found trafficking in narcotic drugs by selling cannabis.

Principal Prosecution Counsel  Keya Ombele gave the facts of the case that; the Convict was arrested by police officers from Mtwapa police station following a tipoff from a member of the public.

According to Ms Ombele, upon conducting a search; the officers discovered a sack under the bed in which they found dry plant material rolls they suspected to be cannabis.

The prosecutor produced the Government Chemist Report and the 122 rolls of Cannabis Sativa as per the analyst report.

In mitigation, Kitsao reiterated that he sells bhang to earn a living and support his young family.

Hon. Kisabuli in her ruling stated that the accused had been cautioned on the seriousness of the offence and hefty sentence before admitting the plea of guilt.

 Upon conviction; the Court found that the law provided for a sentence of 50 years to deter others as narcotic drug sale has ruined lives of many Kenyan youth.

 She added that the court has a duty of care to safeguard the society from further harm.
#HakiNaUsawa",en,Retweet,8,68,25,80,43610,2024-03-22 18:27:48,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GJScGQGWwAEJS-f.jpg
